Response ID," Please select your choice below. Clicking on the ""Yes"" button below indicates that:   You have read the above information 	You voluntarily agree to participate ", Are you wearing a smartwatch right now or is it in front of you?," What is the shape of your smartwatch face? (A smartwatch face is what is shown when the screen is turned on or in ambient mode, and no other apps are running and taking over the smartwatch screen. Typically a watch face shows the time and some additional data that you may have chosen (e.g. step counts, heart rates)."," What is the shape of your smartwatch face? (A smartwatch face is what is shown when the screen is turned on or in ambient mode, and no other apps are running and taking over the smartwatch screen. Typically a watch face shows the time and some additional data that you may have chosen (e.g. step counts, heart rates). [Other]"," How do you currently see the time displayed on your smartwatch, without requiring further interaction (apart from possibly turning on the screen)?  ", How do you primarily read the time on your smartwatch?,"Some watch faces show multiple types of data in the same location, one after the other. The data that is shown changes automatically every few seconds or manually, for example through a tap.","Some watch faces show multiple types of data in the same location, one after the other. The data that is shown changes automatically every few seconds or manually, for example through a tap. [Other]"," Which of the following health or fitness-related types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Heart rate/ECG waveform]"," Which of the following health or fitness-related types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Step count]"," Which of the following health or fitness-related types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Sleep related info (e.g., quality, duration)]"," Which of the following health or fitness-related types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Distance traveled]"," Which of the following health or fitness-related types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Calories burnt]"," Which of the following health or fitness-related types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Floors/Stairs climbed]"," Which of the following health or fitness-related types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Blood pressure]","If you see any other health or fitness-related types of data not listed above, what data do you see and how do you see it?"," Which of the following weather or planetary types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"".  [Humidity]"," Which of the following weather or planetary types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"".  [Moon phase]"," Which of the following weather or planetary types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"".  [Sunset/Sunrise time]"," Which of the following weather or planetary types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"".  [Temperature]"," Which of the following weather or planetary types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"".  [Wind speed/direction]"," Which of the following weather or planetary types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"".  [Weather info (e.g., Sky condition)]","If you see any other weather or planetary types of data not listed above, what data do you see and how do you see it?"," Which of the following device or location types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Watch battery level]"," Which of the following device or location types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [WiFi]"," Which of the following device or location types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Location name]"," Which of the following device or location types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Phone battery level]"," Which of the following device or location types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Bluetooth activity]","If you see any other device or location types of data not listed above, what data do you see and how do you see it?"," What smartwatch brand and type do you wear (e.g., Fitbit Charge 3, Apple Watch Series 5, Samsung Gear S3)?","Optional: Please upload a picture of your watch face. You can upload only one file (png, gif, doc, odt, jpg, pdf, png file type) and the file size must be less than 5 MB. We will use it to analyze the types of graphics displayed on people's smartwatch faces. File will NOT be shared with the public.","filecount - Optional: Please upload a picture of your watch face. You can upload only one file (png, gif, doc, odt, jpg, pdf, png file type) and the file size must be less than 5 MB. We will use it to analyze the types of graphics displayed on people's smartwatch faces. File will NOT be shared with the public.","Don't hesitate to reach out if you have any more questions, comments, or concerns. Thank you!"
259,Yes,Yes,Rectangle,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face automatically changes the types of data I see over time,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,Text + Chart/Graph,I don't see this info,I don't see this info,Stand hours and active minutes in numeric and chart. ,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,I don't see this info,High and low temperature,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ap_Apple Watch series 5 44 mm,,0,
261,Yes,Yes,Round,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,Icon + Text,Only Text,I don't see this info,Only Icon,,Text + Chart/Graph,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,fo_Fossil Gen 5 Carlyle,"[{ ""title"":""Current watchface"",""comment"":""Java watchface from 3100 Classic"",""size"":""191.2431640625"",""name"":""screen.png"",""filename"":""fu_bxzwbd872tgjrvv"",""ext"":""png"" }]",1,
263,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,Only Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,Only Text,,Icon + Text,I don't see this info,I don't see this info,Icon + Text,I don't see this info,,vw_Verizon Wear24,,0,
264,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face automatically changes the types of data I see over time,,Only Text,Icon + Text,Icon + Text,Only Icon,Only Text,Only Icon,Only Text,,Icon + Text,I don't see this info,Icon + Text,Icon + Text,Icon + Text,Icon + Text,,Only Icon,Only Icon,Only Icon,Icon + Text,Only Icon,,gpw_Pixel watch,,0,
265,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,Icon + Text,I don't see this info,Icon + Text,Icon + Text,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,Only Text,Only Text,I don't see this info,Icon + Text,,Text + Chart/Graph,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,hu_Huawei Watch 1,,0,
266,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,Only Text,Text + Chart/Graph,Only Text,Only Text,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,Text + Chart/Graph,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ga_Garmin Venu,"[{ ""title"":"""",""comment"":"""",""size"":""2292.5126953125"",""name"":""15866390760203638423243929072442.jpg"",""filename"":""fu_spkyivifmpzn8uf"",""ext"":""jpg"" }]",1,
268,Yes,Yes,Round,,Both,I look at both,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Icon + Text,I don't see this info,Icon + Text,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,fo_Fossil Q Explorist HR Gen 4,"[{ ""title"":"""",""comment"":"""",""size"":""2250.9541015625"",""name"":""Screenshot_20200411-231840.png"",""filename"":""fu_vp6kcaqst888rfw"",""ext"":""png"" }]",1,
270,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,Only Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,Only Icon,,Only Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,fo_Fossil Sport,"[{ ""title"":"""",""comment"":""Calico Digital watchface"",""size"":""4223.4072265625"",""name"":""watchface.jpg"",""filename"":""fu_4ag2hzcxh3gmgid"",""ext"":""jpg"" }]",1,
273,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,Icon + Text,I don't see this info,I don't see this info,Icon + Text,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Icon + Text,I don't see this info,Icon + Text,,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,fo_Fossil Sport,,0,
274,Yes,Yes,Round,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face always shows the same types of data,,I don't see this info,Only Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,Icon + Text,Only Text,Only Text,Only Icon,,Icon + Text,I don't see this info,I don't see this info,Icon + Text,I don't see this info,,hu_Huawei Smartwatch 2,,0,
279,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,Icon + Text,Only Icon,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,sa_Samsung Galaxy Watch,,0,
281,Yes,Yes,Square,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,Text + Chart/Graph,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Icon + Text,I don't see this info,Icon + Text,,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ap_Apple S3,,0,
282,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face automatically changes the types of data I see over time,,Icon + Text,Text + Chart/Graph,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,Only Icon,I don't see this info,I don't see this info,Only Icon,I don't see this info,,fo_Fossil Sport,,0,
285,Yes,Yes,Rectangle,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,pe_Pebble 2 HR,,0,
286,Yes,Yes,Square,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face changes the types of data I see when I tap on the screen,,Icon + Text,Icon + Text,I don't see this info,Icon + Text,Icon + Text,Icon + Text,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,Only Icon,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,fi_Fitbit versa,,0,
287,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face changes the types of data I see when I tap on the screen,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,Icon + Text,Icon + Text,Only Text,I don't see this info,Icon + Text,,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,lg_LG watch style,"[{ ""title"":"""",""comment"":"""",""size"":""707.1884765625"",""name"":""20200411_183945.jpg"",""filename"":""fu_g6m3xxmxhisey2w"",""ext"":""jpg"" }]",1,
290,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face automatically changes the types of data I see over time,,I don't see this info,Icon + Text,I don't see this info,Icon + Text,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,Only Icon,,Icon + Text,I don't see this info,I don't see this info,Icon + Text,I don't see this info,,fo_Fossil Sport,,0,
294,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face automatically changes the types of data I see over time,,Only Text,Only Icon,I don't see this info,Only Text,Only Text,Only Text,Only Text,,I don't see this info,Only Text,Only Icon,Only Text,I don't see this info,Only Icon,,Only Icon,I don't see this info,Only Text,I don't see this info,Only Text,,ti_Ticwatch C2,,0,
295,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,Only Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,Only Icon,,Icon + Text,I don't see this info,Icon + Text,I don't see this info,I don't see this info,,hu_Huawei,,0,
296,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face automatically changes the types of data I see over time,,Icon + Text,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Icon + Text,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,fo_Fossil Gen 4 Smartwatch Explorist HR,"[{ ""title"":"""",""comment"":"""",""size"":""235.453125"",""name"":""screen.png"",""filename"":""fu_egjbpu74ifhsug4"",""ext"":""png"" }]",1,
298,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,Only Text,I don't see this info,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,fo_Fossil Smartwatch Gen 5,,0,
299,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,Icon + Text,Only Icon,I don't see this info,I don't see this info,Only Icon,,fo_Fossil sport,,0,
300,Yes,Yes,Square,,Both,I primarily look at the analog-like hands,Other,Only shows time,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ap_Apple Watch series 5,,0,
304,Yes,Yes,Rectangle,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face changes the types of data I see when I tap on the screen,,Icon + Text,Icon + Text,Icon + Text,Icon + Text,Icon + Text,Icon + Text,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,fi_Fitbit Inspire HR,,0,
305,Yes,Yes,Round,,Both,I primarily look at text representation of 12/24 hrs digital time,My watch face always shows the same types of data,,I don't see this info,Only Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Icon + Text,I don't see this info,Only Icon,,Icon + Text,I don't see this info,I don't see this info,Icon + Text,I don't see this info,,fo_Fossil gen 5,"[{ ""title"":"""",""comment"":"""",""size"":""4272.6982421875"",""name"":""IMG_20200411_191519.jpg"",""filename"":""fu_rgu6z7sux4nu7kd"",""ext"":""jpg"" }]",1,
306,Yes,Yes,Square,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,Only Text,Only Text,Icon + Text,Only Text,Only Text,Only Text,Only Text,,Only Text,I don't see this info,I don't see this info,Icon + Text,Only Text,Only Text,,Icon + Text,I don't see this info,Only Text,I don't see this info,I don't see this info,,"ap_Apple Watch Series 2
",,0,
307,Yes,Yes,Square,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face changes the types of data I see when I tap on the screen,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,Icon + Text,Icon + Text,Icon + Text,I don't see this info,Only Icon,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ap_Apple Watch series 5,"[{ ""title"":"""",""comment"":"""",""size"":""2611.5234375"",""name"":""image.jpg"",""filename"":""fu_fuys8r5dtn4jkx5"",""ext"":""jpg"" }]",1,
310,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,Icon + Text,Only Chart/Graph,I don't see this info,I don't see this info,Only Chart/Graph,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,Only Chart/Graph,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,fo_Fossil Sport,"[{ ""title"":""Watch face"",""comment"":"""",""size"":""6496.8955078125"",""name"":""MVIMG_20200411_195641.jpg"",""filename"":""fu_w7i98k5bpmms9m4"",""ext"":""jpg"" }]",1,
311,Yes,Yes,Square,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,"I see the Apple Watch ""Activity"" icon (""move rings"")",I don't see this info,I don't see this info,I don't see this info,Only Text,Only Text,Icon + Text,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ap_Apple Watch 4,,0,
313,Yes,Yes,Round,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face always shows the same types of data,,Icon + Text,Icon + Text,I don't see this info,I don't see this info,Icon + Text,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,Only Icon,,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,hu_Huawei Watch 1,,0,
314,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,Only Icon,,Text + Chart/Graph,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,fo_Fossil Gen 5 Carlyle,"[{ ""title"":""Watch Face Screenshot"",""comment"":"""",""size"":""38.0341796875"",""name"":""Wear%20OS%20Screenshot.png"",""filename"":""fu_tvpdca7n68d5ueq"",""ext"":""png"" }]",1,
317,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,Icon + Text,Icon + Text,I don't see this info,Only Text,Icon + Text,Icon + Text,I don't see this info,,Icon + Text,I don't see this info,I don't see this info,Only Text,I don't see this info,Icon + Text,,Icon + Text,Only Icon,I don't see this info,I don't see this info,Text + Chart/Graph,,sa_Samsung Galaxy watch,,0,
318,Yes,Yes,Round,,Both,I look at both,My watch face always shows the same types of data,,Icon + Text,Icon + Text,Icon + Text,Icon + Text,Icon + Text,Icon + Text,Icon + Text,,I don't see this info,I don't see this info,I don't see this info,Icon + Text,I don't see this info,Icon + Text,,Only Icon,Only Icon,I don't see this info,Only Icon,Only Icon,,"mul_Asus Zenwatch 3
Fossil sport
Lg g watch 1
Moto 360 1","[{ ""title"":"""",""comment"":"""",""size"":""2607.806640625"",""name"":""15866563415725422549496739620484.jpg"",""filename"":""fu_kgk4k6ype864fbn"",""ext"":""jpg"" }]",1,
319,Yes,Yes,Rectangle,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ap_Apple Watch Series 5,"[{ ""title"":"""",""comment"":"""",""size"":""13.34765625"",""name"":""Apple%20Watch%20Face%20Capture%201.PNG"",""filename"":""fu_uikmqrur75jdnv8"",""ext"":""png"" }]",1,
320,Yes,Yes,Square,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,Icon + Text,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Icon + Text,I don't see this info,Only Icon,,Icon + Text,Only Icon,I don't see this info,Icon + Text,Only Icon,Currently playing media. ,ap_Apple Watch Series 3,,0,
321,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,Yes,Yes,Round,,Both,I look at both,My watch face automatically changes the types of data I see over time,,Icon + Text,I don't see this info,I don't see this info,Only Chart/Graph,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Icon + Text,I don't see this info,Icon + Text,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,fo_Fossil Gen 5 - Carlyle HR,,0,
323,Yes,Yes,Round,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face automatically changes the types of data I see over time,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,Only Icon,,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,sk_Skagen Falster 2,,0,
324,Yes,Yes,Round,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,hu_huawei watch,,0,
326,Yes,Yes,Square,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face always shows the same types of data,,Text + Chart/Graph,Only Text,I don't see this info,Text + Chart/Graph,Text + Chart/Graph,Text + Chart/Graph,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,Text + Chart/Graph,,Text + Chart/Graph,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ap_Apple Watch s4 cellar,,0,
327,Yes,Yes,Square,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ap_Apple Watch Series 4,,0,
328,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,Only Icon,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,fo_Fossil Carlyle,,0,
329,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face changes the types of data I see when I tap on the screen,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,Rarely look for it; it's a swipe or two off my main time-only face,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,fo_Fossil Q Gen 4,,0,
330,Yes,Yes,Rectangle,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face changes the types of data I see when I tap on the screen,,Icon + Text,Icon + Text,I don't see this info,I don't see this info,Icon + Text,Icon + Text,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,fi_Fitbit Charge HR ,,0,
331,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,Only Chart/Graph,Only Text,Only Text,Only Chart/Graph,Precipitation forecast as ring graph (Krona),I don't see this info,I don't see this info,Only Text,I don't see this info,I don't see this info,,fo_Fossil Explorist Q,,0,
332,Yes,Yes,Round,,Both,I primarily look at text representation of 12/24 hrs digital time,My watch face automatically changes the types of data I see over time,,Icon + Text,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,Only Icon,I don't see this info,Only Text,I don't see this info,Icon + Text,,Icon + Text,Only Icon,Only Text,Icon + Text,I don't see this info,,"mul_Fossil Sport, Verizon Wear24, Fossil Q Marshal 2nd Gen","[{ ""title"":""Fossil Sport w\/ Pixel 2 watchface "",""comment"":""Watch face was made in Facer."",""size"":""4852.1923828125"",""name"":""IMG_20200411_224945.jpg"",""filename"":""fu_kfizxbkc876r7xj"",""ext"":""jpg"" }]",1,
336,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face changes the types of data I see when I tap on the screen,,Only Text,Only Text,I don't see this info,I don't see this info,Only Text,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,I don't see this info,,Icon + Text,I don't see this info,I don't see this info,Icon + Text,I don't see this info,,ti_Mobvoi TicWatch Pro,"[{ ""title"":"""",""comment"":"""",""size"":""151.42578125"",""name"":""watch%20%282%29.jpg"",""filename"":""fu_u33cbzk3upe2u83"",""ext"":""jpg"" }]",1,
337,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,Icon + Text,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,Icon + Text,Only Icon,I don't see this info,I don't see this info,Only Icon,,ga_Garmin Gen 5,,0,
338,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,Only Chart/Graph,Only Icon,I don't see this info,I don't see this info,Only Icon,,fo_Fossil explorist 4th gen,,0,
341,Yes,Yes,Square,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face automatically changes the types of data I see over time,,I don't see this info,Only Icon,I don't see this info,Only Icon,Only Icon,Only Icon,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Icon + Text,I don't see this info,Only Icon,,Only Icon,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ap_Apple Watch series 4,,0,
